"","Title","Date","Prize","URL"
"330","標題[賣/高雄] iMac 21.5吋 2012Late","時間Mon Feb  1 16:36:33 2016","[交易價格]：25000","https://www.ptt.cc/bbs/MacShop/M.1454315795.A.ED0.html"
"331","標題[賣/台中] 全新ipad air2 16g 金色","時間Mon Feb  1 16:43:40 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1454316223.A.74C.html"
"332","標題[賣/台北新北] iPhone 6S 64G 太空灰 全新未拆","時間Mon Feb  1 16:53:39 2016","[交易價格]：25500元 (現場ATM提領)","https://www.ptt.cc/bbs/MacShop/M.1454316821.A.BE0.html"
"333","標題[賣/台中] 2011 MacBook Pro mpb early 15吋","時間Mon Feb  1 17:35:33 2016","[交易價格]：29500","https://www.ptt.cc/bbs/MacShop/M.1454319336.A.18B.html"
"334","標題[賣/桃園] Ipad mini 4 64G wifi 金 ","時間Mon Feb  1 17:49:50 2016","[交易價格]：13500","https://www.ptt.cc/bbs/MacShop/M.1454320194.A.C1C.html"
"335","標題[賣/台北] 13.3 / MacBook Pro Retina / 256","時間Mon Feb  1 17:54:52 2016","[交易價格]：44000","https://www.ptt.cc/bbs/MacShop/M.1454320499.A.79A.html"
"336","標題[賣/台北] Macbook Air 13"" 2014 128G","時間Mon Feb  1 17:55:25 2016","[交易價格]：23000","https://www.ptt.cc/bbs/MacShop/M.1454320528.A.7A1.html"
"337","標題[賣/台中 ] iPad mini4 16g wifi 金","時間Mon Feb  1 17:57:39 2016","[交易價格]：11000","https://www.ptt.cc/bbs/MacShop/M.1454320661.A.1FF.html"
"338","標題[賣/台北] Apple watch sport 42mm 黑色","時間Mon Feb  1 18:19:54 2016","[交易價格]：10500","https://www.ptt.cc/bbs/MacShop/M.1454321997.A.4EA.html"
"339","標題[賣/台北] 二手iphone 6 128g","時間Mon Feb  1 18:34:03 2016","[交易價格]：17200","https://www.ptt.cc/bbs/MacShop/M.1454322846.A.83B.html"
"340","標題[賣/台北] ipad 4 ipad4 16g wifi白","時間Mon Feb  1 18:59:37 2016","[交易價格]：5000(不議價)","https://www.ptt.cc/bbs/MacShop/M.1454324379.A.07D.html"
"341","標題[賣/台北] 全新 iPad air2 16G 金色或換64G","時間Mon Feb  1 19:03:44 2016","[交易價格]：13500","https://www.ptt.cc/bbs/MacShop/M.1454324626.A.D2D.html"
"342","標題[賣/高雄] 6S+ 64G 玫瑰金/金/銀/灰","時間Mon Feb  1 19:10:09 2016","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1454325012.A.1E9.html"
"343","標題[賣/台北] 九成新 iphone 6 plus 64G 太空灰","時間Mon Feb  1 19:12:04 2016","[交易價格]： 17000","https://www.ptt.cc/bbs/MacShop/M.1454325128.A.E28.html"
"344","標題[賣/ 台北]  二手 iPad Air 2 LTE 16G","時間Mon Feb  1 19:31:58 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1454326320.A.9A2.html"
"345","標題[賣/新竹] ipad3 64g wif+3g 黑 ","時間Mon Feb  1 19:37:48 2016","[交易價格]：7,000","https://www.ptt.cc/bbs/MacShop/M.1454326671.A.E1F.html"
"346","標題[賣/新竹] iPad Air2 64G WiFi 金 ","時間Mon Feb  1 19:51:19 2016","[交易價格]：16,500","https://www.ptt.cc/bbs/MacShop/M.1454327481.A.E1A.html"
"347","標題[賣/全省] iPhone6s 128G 玫瑰金 128gb","時間Mon Feb  1 20:15:47 2016","[交易價格]：29000","https://www.ptt.cc/bbs/MacShop/M.1454328968.A.DFA.html"
"348","標題[賣/台中] iPhone 5s Case Blue-FAE 藍色","時間Mon Feb  1 20:25:44 2016","[交易價格]：800","https://www.ptt.cc/bbs/MacShop/M.1454329546.A.A02.html"
"349","標題[賣/全省] iphone6/s 4.7寸JTL天然小牛皮皮套","時間Mon Feb  1 20:34:33 2016","[交易價格]：500含運費(原價1380)","https://www.ptt.cc/bbs/MacShop/M.1454330075.A.FF1.html"
"350","標題[賣/新竹] 全新 Apple TV 4 64G","時間Mon Feb  1 20:36:06 2016","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1454330169.A.CCF.html"
"351","標題[賣/高雄] New ipad (3代) 16G WiFi","時間Mon Feb  1 20:42:37 2016","[交易價格]：4000","https://www.ptt.cc/bbs/MacShop/M.1454330561.A.B55.html"
"352","標題[賣/台北] 原廠配件 線+豆腐 ","時間Mon Feb  1 20:48:02 2016","[交易價格]：600","https://www.ptt.cc/bbs/MacShop/M.1454330886.A.3A5.html"
"353","標題[賣/台北] 全新Ipad mini4 64g 金(wifi)","時間Mon Feb  1 20:48:42 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1454330926.A.BEF.html"
"354","標題[賣/台北] 全新iphone 6s plus 64g 玫瑰金","時間Mon Feb  1 20:49:31 2016","[交易價格]：28500","https://www.ptt.cc/bbs/MacShop/M.1454330974.A.A6D.html"
"355","標題[賣/台中] IPAD AIR2 64G WIFI","時間Mon Feb  1 20:56:17 2016","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1454331381.A.678.html"
"356","標題[賣/台北]美版 iPhone 6 64G 太空灰 ","時間Mon Feb  1 21:12:49 2016","[交易價格]：12000","https://www.ptt.cc/bbs/MacShop/M.1454332372.A.D42.html"
"357","標題[賣/台北] 全新iphone 6s 64g 玫瑰金","時間Mon Feb  1 21:37:35 2016","[交易價格]：25000","https://www.ptt.cc/bbs/MacShop/M.1454333858.A.B67.html"
"358","標題[賣/台北] Iphone 6 Plus 64g 金","時間Mon Feb  1 21:39:54 2016","[交易價格]：１８５００","https://www.ptt.cc/bbs/MacShop/M.1454333997.A.519.html"
"359","標題[賣/台北] apple watch sport 42mm 太空灰","時間Mon Feb  1 21:40:14 2016","[交易價格]：9000","https://www.ptt.cc/bbs/MacShop/M.1454334017.A.B5C.html"
"360","標題[賣/台北] Apple Watch 38mm 玫瑰金 全新未拆 ","時間Mon Feb  1 21:44:34 2016","[交易價格]：9500","https://www.ptt.cc/bbs/MacShop/M.1454334277.A.981.html"
"361","標題[賣/台中] ★全新 Apple Watch Sport 38mm 白色 ","時間Mon Feb  1 21:56:05 2016","[交易價格]：$8700","https://www.ptt.cc/bbs/MacShop/M.1454334968.A.F89.html"
"362","標題[賣/高雄] moshi smart case for ipad mini","時間Mon Feb  1 22:08:03 2016","[交易價格]：500","https://www.ptt.cc/bbs/MacShop/M.1454335686.A.F08.html"
"363","標題[賣/基北] 二手ipad air 16G cellular 灰","時間Mon Feb  1 22:11:16 2016","[交易價格]： 10000","https://www.ptt.cc/bbs/MacShop/M.1454335879.A.A81.html"
"364","標題[賣/台北] iMac 2008 early","時間Mon Feb  1 22:31:08 2016","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1454337070.A.557.html"
"365","標題[賣/新竹] iMac 21.5吋 2010中","時間Mon Feb  1 22:31:55 2016","[交易價格]：20000","https://www.ptt.cc/bbs/MacShop/M.1454337117.A.436.html"
"366","標題[賣/全省] 全新urbeats入耳式耳機-黑","時間Mon Feb  1 22:44:20 2016","[交易價格]：＄3,300（免運）","https://www.ptt.cc/bbs/MacShop/M.1454337862.A.366.html"
"367","標題[賣/台南] 全新ipad Air 2 64G Wifi 金  ","時間Mon Feb  1 22:47:27 2016","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1454338049.A.673.html"
"368","標題[賣/中壢] IPad Air2 64GB (銀色)","時間Mon Feb  1 22:50:34 2016","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1454338238.A.383.html"
"369","標題[賣/台北] Beats Solo 2 黑","時間Mon Feb  1 23:10:38 2016","[交易價格]：3500","https://www.ptt.cc/bbs/MacShop/M.1454339441.A.7B5.html"
"370","標題[賣/全國] Apple TV 3","時間Mon Feb  1 23:20:02 2016","[交易價格]：Sold","https://www.ptt.cc/bbs/MacShop/M.1454340005.A.810.html"
"371","標題[賣/台北] iMac 21.5吋 2012Late (保固內)","時間Mon Feb  1 23:20:20 2016","[交易價格]：NT.24,500","https://www.ptt.cc/bbs/MacShop/M.1454340023.A.35D.html"
"372","標題[賣/台北] 2011 late 13"" MBP  ","時間Mon Feb  1 23:22:13 2016","[交易價格]：13,000(可換Iphone or IPad)","https://www.ptt.cc/bbs/MacShop/M.1454340138.A.A71.html"
"373","標題[賣/台北] 9.99成新iPad mini2 16G WIFI銀","時間Tue Feb  2 00:03:12 2016","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1454342595.A.5D4.html"
"374","標題[賣/台北] ipad pro 32g 金色","時間Tue Feb  2 00:04:05 2016","[交易價格]：售出","https://www.ptt.cc/bbs/MacShop/M.1454342648.A.05D.html"
"375","標題[賣/新竹] 二手iPod touch 5 32G","時間Tue Feb  2 00:12:42 2016","[交易價格]：２５００已出售","https://www.ptt.cc/bbs/MacShop/M.1454343165.A.00E.html"
"376","標題[賣/台南] ipad 2 wifi+3G 16G 白色","時間Tue Feb  2 00:24:46 2016","[交易價格]：3500 售出","https://www.ptt.cc/bbs/MacShop/M.1454343889.A.679.html"
"377","標題[賣/雙北]I6 plus 16G 銀色","時間Tue Feb  2 00:32:27 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1454344349.A.24A.html"
"378","標題[賣/台北] ipad air 2 16G 金 wifi 全新未拆 ","時間Tue Feb  2 00:41:06 2016","[交易價格]：14000 (不接受議價 謝謝)","https://www.ptt.cc/bbs/MacShop/M.1454344869.A.B57.html"
"379","標題[賣/台北]  Magic Mouse 99%近全新","時間Tue Feb  2 00:48:13 2016","[交易價格]：2500  過年前面交優惠2400元","https://www.ptt.cc/bbs/MacShop/M.1454345297.A.BF1.html"
"380","標題[賣/台北] 全新未拆 Apple watch sport 42mm 午夜藍","時間Tue Feb  2 01:04:01 2016","[交易價格]：11,000元","https://www.ptt.cc/bbs/MacShop/M.1454346244.A.0ED.html"
"381","標題[賣/台中] iPad mini 4 64G 銀色","時間Tue Feb  2 01:09:50 2016","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1454346593.A.690.html"
"382","標題[賣/台北] MacBook Pro retina 15"" 2012mid獨顯","時間Tue Feb  2 01:15:51 2016","[交易價格]：34000","https://www.ptt.cc/bbs/MacShop/M.1454346954.A.8A3.html"
"383","標題[賣/高雄] ipad mini 32g wifi版","時間Tue Feb  2 01:23:56 2016","[交易價格]：6200元 誠 小議","https://www.ptt.cc/bbs/MacShop/M.1454347439.A.7F0.html"
"384","標題[賣/ 台北 ] iphone6s plus 64g 玫瑰金 美版","時間Tue Feb  2 06:01:49 2016","[交易價格]：NTD 28000 / RMB 5600","https://www.ptt.cc/bbs/MacShop/M.1454364111.A.52F.html"
"385","標題[賣/台北] iPod touch 6th 16g 金 全新未拆","時間Tue Feb  2 08:33:40 2016","[交易價格]：6000含運","https://www.ptt.cc/bbs/MacShop/M.1454373222.A.577.html"
"386","標題[賣/全省] iPad Pro 32GB 灰色 全新未拆","時間Tue Feb  2 08:53:06 2016","[交易價格]：25300元","https://www.ptt.cc/bbs/MacShop/M.1454374390.A.433.html"
"387","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1454374893.A.A6F.html","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1454374893.A.A6F.html"
"388","標題[賣/台南] AirPort Express 第三代 A1392 ","時間Tue Feb  2 09:07:09 2016","[交易價格]：1600","https://www.ptt.cc/bbs/MacShop/M.1454375232.A.69D.html"
"389","標題[賣/台北] iPnone 6S 16G 白色","時間Tue Feb  2 09:11:56 2016","[交易價格]：NTD 20,500","https://www.ptt.cc/bbs/MacShop/M.1454375520.A.F86.html"
"390","標題[賣/新竹] Macbook pro 13"" 2014 mid 8G/256G","時間Tue Feb  2 09:25:53 2016","[交易價格]：33500","https://www.ptt.cc/bbs/MacShop/M.1454376357.A.74D.html"
"391","標題[賣/新竹] iPhone 6s Plus 64g 玫瑰金 全新未拆","時間Tue Feb  2 09:54:16 2016","[交易價格]：29650","https://www.ptt.cc/bbs/MacShop/M.1454378059.A.09F.html"
"392","標題[賣/台北] Macbook Pro Retina 2015 16G/512G","時間Tue Feb  2 10:10:48 2016","[交易價格]：50900","https://www.ptt.cc/bbs/MacShop/M.1454379051.A.963.html"
"393","標題[賣/台北] Macbook Pro 2011 Early 13""","時間Tue Feb  2 10:29:37 2016","[交易價格]：16,000","https://www.ptt.cc/bbs/MacShop/M.1454380180.A.1FC.html"
"394","標題[賣/高雄] MacBook Pro i5 2.5/4G/500G","時間Tue Feb  2 10:32:06 2016","[交易價格]：19,500","https://www.ptt.cc/bbs/MacShop/M.1454380329.A.1E4.html"
"395","標題[賣/台北] 全新iPad mini 2 32G WIFI 銀白","時間Tue Feb  2 10:36:31 2016","[交易價格]：9000元","https://www.ptt.cc/bbs/MacShop/M.1454380593.A.25C.html"
"396","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1454380958.A.133.html","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1454380958.A.133.html"
"397","標題[賣/台中 ] Apple Watch 42mm sport 玫瑰金","時間Tue Feb  2 10:49:39 2016","[交易價格]：10000元(原價13500)","https://www.ptt.cc/bbs/MacShop/M.1454381383.A.3A2.html"
"398","標題[賣/台北] 全新未拆iPad mini 4 Wifi 16G Gold","時間Tue Feb  2 11:05:34 2016","[交易價格]：11000元整","https://www.ptt.cc/bbs/MacShop/M.1454382337.A.177.html"
"399","標題OB[賣/全國] iPad mini4 64G 金 wifi","時間Tue Feb  2 11:49:02 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1454384945.A.0F8.html"
"400","標題[賣/新店] Cooler Master L-STAND 全鋁筆電立架","時間Tue Feb  2 11:52:29 2016","[交易價格]：$600","https://www.ptt.cc/bbs/MacShop/M.1454385155.A.191.html"
"401","標題[賣/全省] 2013 Macbook Pro 15"" 8/256G Retina ","時間Tue Feb  2 11:53:28 2016","[交易價格]：$36500","https://www.ptt.cc/bbs/MacShop/M.1454385211.A.FA0.html"
"402","標題[賣/全省] 15"" Macbook Pro 2.5GHz 16/512G保固 ","時間Tue Feb  2 11:55:22 2016","[交易價格]：$57500","https://www.ptt.cc/bbs/MacShop/M.1454385324.A.7BB.html"
"403","標題[賣/全省] 15"" Macbook Pro 2.5GHz 16G 512全新 ","時間Tue Feb  2 11:57:42 2016","[交易價格]：$71500","https://www.ptt.cc/bbs/MacShop/M.1454385464.A.BF1.html"
"404","標題[賣/台中] 2015 MacBook Air 13"" 4G/256G","時間Tue Feb  2 12:10:19 2016","[交易價格]：29000(不議價，2/6前買28000)","https://www.ptt.cc/bbs/MacShop/M.1454386221.A.C54.html"
"405","標題[賣/全國] NEW IPAD3 32GB + smart case","時間Tue Feb  2 12:11:14 2016","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1454386276.A.211.html"
"406","標題[賣/桃園] 全新未拆 iPad mini 4 64g wifi版","時間Tue Feb  2 12:12:38 2016","[交易價格]：13500","https://www.ptt.cc/bbs/MacShop/M.1454386360.A.DE9.html"
"407","標題[賣/台北]  Magic Mouse 1 近全新","時間Tue Feb  2 12:18:22 2016","[交易價格]：1600","https://www.ptt.cc/bbs/MacShop/M.1454386704.A.26C.html"
"408","標題[賣/台南] macbook air 11吋 2012 mid","時間Tue Feb  2 12:41:54 2016","[交易價格]：14000 售出","https://www.ptt.cc/bbs/MacShop/M.1454388117.A.C15.html"
"409","標題[賣/全省] 13.3"" Macbook Pro 2.7GHZ 8GB 256GB ","時間Tue Feb  2 12:44:52 2016","[交易價格]：$44500","https://www.ptt.cc/bbs/MacShop/M.1454388295.A.898.html"
"410","標題[賣/桃園] iPhone 5s 32G 太空灰","時間Tue Feb  2 12:47:31 2016","[交易價格]：8000(小刀可)","https://www.ptt.cc/bbs/MacShop/M.1454388453.A.2D5.html"
"411","標題[賣/台中] iphone 5 16G 黑","時間Tue Feb  2 12:53:45 2016","[交易價格]：4000","https://www.ptt.cc/bbs/MacShop/M.1454388827.A.345.html"
"412","標題[賣/全台] 第一專賣-美國iTunes Store Gift Card","時間Tue Feb  2 13:36:43 2016"," [交易價格]","https://www.ptt.cc/bbs/MacShop/M.1454391407.A.043.html"
"413","標題[賣/新竹] GOR iPad Air 2 玻璃貼","時間Tue Feb  2 13:52:08 2016","[交易價格]：200元/片, 共3片","https://www.ptt.cc/bbs/MacShop/M.1454392331.A.F6C.html"
"414","標題[賣/台北] Apple TV 3 ","時間Tue Feb  2 14:08:00 2016","[交易價格]：1700","https://www.ptt.cc/bbs/MacShop/M.1454393285.A.E0D.html"
"415","標題[賣/台北] Apple TV 4 64G 全新未拆","時間Tue Feb  2 14:25:07 2016","[交易價格]：6500元","https://www.ptt.cc/bbs/MacShop/M.1454394310.A.0E0.html"
"416","標題[賣/全國] 全新 Apple tv 3 台灣公司貨","時間Tue Feb  2 14:32:27 2016","[交易價格]：2100元","https://www.ptt.cc/bbs/MacShop/M.1454394750.A.40A.html"
"417","標題[賣/台南]  全新iPhone 充電器 傳輸線","時間Tue Feb  2 15:05:36 2016","[交易價格]：全新充電器400 全新傳輸線350 二者合買700含運","https://www.ptt.cc/bbs/MacShop/M.1454396739.A.908.html"
"418","標題[賣/台南] Magic mouse 一代","時間Tue Feb  2 15:30:17 2016","[交易價格]：＄1000 (店到店 or 郵寄+60)","https://www.ptt.cc/bbs/MacShop/M.1454398220.A.7EE.html"
"419","標題[賣/桃園］iPhone 5s & iPad Air","時間Tue Feb  2 16:13:33 2016","[交易價格]：1. 7000","https://www.ptt.cc/bbs/MacShop/M.1454400815.A.A7A.html"
"420","標題[賣/台北] imac 21.5"" 2009末late","時間Tue Feb  2 16:18:39 2016","[交易價格]： 欲售9000","https://www.ptt.cc/bbs/MacShop/M.1454401122.A.9FE.html"
"421","標題[賣/高雄] Apple TV 4代 32G","時間Tue Feb  2 16:26:40 2016","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1454401602.A.4CE.html"
"422","標題[賣/台北] 蘋果鍵盤 / Mighty Mouse / 配件","時間Tue Feb  2 16:27:46 2016","[交易價格]：1.1000","https://www.ptt.cc/bbs/MacShop/M.1454401668.A.050.html"
"423","標題[賣/全省] MacBook Air 13"" 8G/128G (已售出)","時間Tue Feb  2 16:58:38 2016","[交易價格]：27000元","https://www.ptt.cc/bbs/MacShop/M.1454403523.A.BD8.html"
"424","標題[賣/台北] ipad air2 wifi 16G 白色 全新","時間Tue Feb  2 17:12:43 2016","[交易價格]：$14000","https://www.ptt.cc/bbs/MacShop/M.1454404366.A.32B.html"
"425","標題[賣/台北] iPad mini4 64G Wifi 太空灰+原廠套","時間Tue Feb  2 17:46:23 2016","[交易價格]：16500","https://www.ptt.cc/bbs/MacShop/M.1454406386.A.330.html"
"426","標題[賣/全國] IPHONE 6S 64G 玫瑰金 全新","時間Tue Feb  2 18:12:29 2016","[交易價格]：25500","https://www.ptt.cc/bbs/MacShop/M.1454407951.A.CEC.html"
"427","標題[賣/全國] IPHONE 6S 16G 玫瑰金","時間Tue Feb  2 18:16:13 2016","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1454408176.A.9F5.html"
"428","標題[賣/全國] IPHONE 6S 16G 玫瑰金","時間Tue Feb  2 18:29:35 2016","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1454408978.A.9A5.html"
"429","標題[賣/雙北] 二手 iPhone 6S PLUS 16G 玫瑰金","時間Tue Feb  2 18:39:56 2016","[交易價格]：$22,000","https://www.ptt.cc/bbs/MacShop/M.1454409599.A.FC3.html"
"430","標題[賣/台北] iPad mini 4 64GB 銀色","時間Tue Feb  2 18:55:19 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1454410522.A.2EC.html"
"431","標題[賣/台北] iPad mini2 wifi 64GB 銀","時間Tue Feb  2 18:55:57 2016","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1454410560.A.B99.html"
"432","標題[賣/台北] 2015 iMac/mini/Pro/TV4 台灣版全新未","時間Tue Feb  2 19:12:50 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1454411572.A.73C.html"
"433","標題[賣/全省] iphone 5 32G 白色","時間Tue Feb  2 19:25:34 2016","[交易價格]：面交6000,其他縣市郵寄費用按買家選擇的貨運公司計費","https://www.ptt.cc/bbs/MacShop/M.1454412336.A.330.html"
"434","標題[賣/新竹] macbook pro 2014 Retina 13.3 吋 ","時間Tue Feb  2 19:45:15 2016","[交易價格]：34000","https://www.ptt.cc/bbs/MacShop/M.1454413518.A.C80.html"
"435","標題[賣/高雄] iPhone 6 16G 金色（已售出）","時間Tue Feb  2 20:19:33 2016","[交易價格]：13,500元","https://www.ptt.cc/bbs/MacShop/M.1454415575.A.384.html"
"436","標題[賣/台中] 全新Apple Watch sport 42mm white","時間Tue Feb  2 20:35:57 2016","[交易價格]：$9500元整(原價$13500元)","https://www.ptt.cc/bbs/MacShop/M.1454416560.A.1D6.html"
"437","標題[賣/台北] iPod touch 6th 64g 金 全新未拆","時間Tue Feb  2 20:39:11 2016","[交易價格]：8600","https://www.ptt.cc/bbs/MacShop/M.1454416754.A.51F.html"
"438","標題[賣/台中] new ipad 3 16g","時間Tue Feb  2 20:55:51 2016","[交易價格]：4700","https://www.ptt.cc/bbs/MacShop/M.1454417753.A.26E.html"
"439","標題[賣/全省] CHIARA iphone限量玫瑰金手機殼","時間Tue Feb  2 20:57:25 2016","[交易價格]：1800(依照銀色款的專櫃售價)","https://www.ptt.cc/bbs/MacShop/M.1454417848.A.596.html"
"440","標題[賣/ 台北]  iPad air2 wifi 金 128G","時間Tue Feb  2 21:01:16 2016","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1454418079.A.54B.html"
"441","標題[賣/台北] macbook pro 13"" 2011年初 ","時間Tue Feb  2 21:04:25 2016","[交易價格]：13,000","https://www.ptt.cc/bbs/MacShop/M.1454418268.A.7D7.html"
"442","[交易價格]：18500","https://www.ptt.cc/bbs/MacShop/M.1454419113.A.3C4.html","[交易價格]：18500","https://www.ptt.cc/bbs/MacShop/M.1454419113.A.3C4.html"
"443","標題[賣/台南] iPad air2 128G 金色","時間Tue Feb  2 21:20:27 2016","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1454419230.A.C89.html"
"444","標題[賣/彰化] 二手iPad Air2 64GB WiFi 太空灰","時間Tue Feb  2 21:23:38 2016","[交易價格]：15,500","https://www.ptt.cc/bbs/MacShop/M.1454419421.A.6D6.html"
"445","標題[賣/台北] 全新Apple watch 42mm不鏽鋼米蘭錶帶 ","時間Tue Feb  2 21:31:31 2016","[交易價格]：20000元(原價23500)","https://www.ptt.cc/bbs/MacShop/M.1454419893.A.BF8.html"
"446","標題[賣/台北] 犀牛盾 playproof 黑 6/6s plus 5.5","時間Tue Feb  2 21:47:22 2016","[交易價格]：＄600（原價720）","https://www.ptt.cc/bbs/MacShop/M.1454420844.A.A03.html"
"447","標題[賣/台北] iPad mini 4 128G 金色 WIFI","時間Tue Feb  2 21:50:58 2016","[交易價格]：16,500","https://www.ptt.cc/bbs/MacShop/M.1454421061.A.15E.html"
"448","標題[賣/台北]  犀牛盾 playproof 黑 6/6s plus 5.5","時間Tue Feb  2 21:51:10 2016","[交易價格]：＄600（原價720）","https://www.ptt.cc/bbs/MacShop/M.1454421073.A.9D6.html"
"449","標題[賣/台北] 全新未拆 iPhone 6 plus 64G (太空灰)","時間Tue Feb  2 21:53:48 2016","[交易價格]：$25,500","https://www.ptt.cc/bbs/MacShop/M.1454421233.A.73F.html"
"450","標題[賣/桃園] 2011年Macbook Pro 15吋 MBP","時間Tue Feb  2 21:59:51 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1454421594.A.D7B.html"
"451","標題[賣/高雄] 全新Apple watch sport 42mm (白) ","時間Tue Feb  2 22:03:42 2016","[交易價格]：$10500","https://www.ptt.cc/bbs/MacShop/M.1454421825.A.B0C.html"
"452","標題[賣/台北] 全新拆封 iphone6s 金色 16G","時間Tue Feb  2 22:04:36 2016","[交易價格]：21,000","https://www.ptt.cc/bbs/MacShop/M.1454421879.A.2F0.html"
"453","標題[賣/全省] iphone 6 64G 金色 台南台北","時間Tue Feb  2 22:26:40 2016","[交易價格]：17900  可議","https://www.ptt.cc/bbs/MacShop/M.1454423202.A.14F.html"
"454","標題[賣/台北] iPhone 6s 128G 金 銀 全新未拆 ","時間Tue Feb  2 22:29:53 2016","[交易價格]：金$29000/銀$29000","https://www.ptt.cc/bbs/MacShop/M.1454423399.A.FB5.html"
"455","標題[賣/新北] Macbook Pro 17吋 2011 late 頂 ","時間Tue Feb  2 22:34:36 2016","[交易價格]： 32000","https://www.ptt.cc/bbs/MacShop/M.1454423678.A.163.html"
"456","標題[賣/新竹] iphone6s+ 玫瑰金 64G ","時間Tue Feb  2 22:53:31 2016","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1454424813.A.7AA.html"
"457","標題[賣/雙北] iPhone 5s 16G金色","時間Tue Feb  2 23:08:34 2016","[交易價格]：6800","https://www.ptt.cc/bbs/MacShop/M.1454425717.A.8DC.html"
"458","標題[賣/台北］ 二手Apple Watch 38mm 白色","時間Tue Feb  2 23:23:08 2016","[交易價格]：$6800（配合公館面交可算$6500）","https://www.ptt.cc/bbs/MacShop/M.1454426590.A.69F.html"
"459","標題[賣/新竹] iPad Air2 64G WiFi 銀","時間Tue Feb  2 23:23:10 2016","[交易價格]：16,500","https://www.ptt.cc/bbs/MacShop/M.1454426593.A.0E8.html"
"460","標題[賣/台北] iphone 4s 16G 白 ","時間Tue Feb  2 23:26:53 2016","[交易價格]：2500元","https://www.ptt.cc/bbs/MacShop/M.1454426817.A.BD3.html"
"461","標題[賣/台北] 全新iPhone 6s plus 64G 金色","時間Tue Feb  2 23:27:53 2016","[交易價格]：28500元","https://www.ptt.cc/bbs/MacShop/M.1454426876.A.47E.html"
"462","標題[賣/高雄] 尾牙iMac 21.5吋","時間Tue Feb  2 23:31:40 2016","[交易價格]：35900（誠可議）","https://www.ptt.cc/bbs/MacShop/M.1454427102.A.24A.html"
"463","標題[賣/雙北]iPhone 6 64G 太空灰 整新","時間Tue Feb  2 23:33:50 2016","[交易價格]：17500","https://www.ptt.cc/bbs/MacShop/M.1454427232.A.4D3.html"
"464","標題[賣/台北] 全新未拆IPHONE 6S Plus 64G 玫瑰","時間Wed Feb  3 00:00:59 2016","[交易價格]：29500","https://www.ptt.cc/bbs/MacShop/M.1454428861.A.60C.html"
"465","標題[賣/台北] iphone 6s 全新未拆 16g 玫瑰金 ","時間Wed Feb  3 00:10:50 2016","[交易價格]：21000 ntd","https://www.ptt.cc/bbs/MacShop/M.1454429453.A.F1C.html"
"466","標題[賣/台北] IPAD AIR 2 64G 金 WIFI+LTE","時間Wed Feb  3 00:30:08 2016","[交易價格]：17000 意者可議價","https://www.ptt.cc/bbs/MacShop/M.1454430610.A.80D.html"
"467","標題[賣/ 高雄] 2013 mid MacBook Air 13"" 4/128G","時間Wed Feb  3 00:31:57 2016","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1454430720.A.366.html"
"468","標題[賣/彰化] iPad2 64g wifi 白","時間Wed Feb  3 00:53:06 2016","[交易價格]：4900","https://www.ptt.cc/bbs/MacShop/M.1454431989.A.FC2.html"
"469","標題[賣/新北] iphone3gs 32g白","時間Wed Feb  3 01:01:05 2016","[交易價格]：1500","https://www.ptt.cc/bbs/MacShop/M.1454432468.A.89A.html"
"470","標題[賣/台北] AppleWatch 38mm 不鏽鋼錶殼+錶鏈帶","時間Wed Feb  3 01:20:53 2016","[交易價格]：29,000元（官網價31,500元）","https://www.ptt.cc/bbs/MacShop/M.1454433656.A.DF1.html"
