,Title,Date,Prize,URL
562,"標題[賣/台北] macbookpro retina 13"" 8g/128g 2014",時間Fri Nov  6 16:11:45 2015,[交易價格]：33500 議價恕不回,https://www.ptt.cc/bbs/MacShop/M.1446797508.A.094.html
563,標題[賣/高雄] Mac Mini 2015 中階 (代po),時間Fri Nov  6 16:27:32 2015,[交易價格]：18000元,https://www.ptt.cc/bbs/MacShop/M.1446798454.A.E07.html
564,標題[賣/高雄] iPhone 6S 16G 玫瑰金 台積電電信商保,時間Fri Nov  6 16:27:32 2015,[交易價格]：22000,https://www.ptt.cc/bbs/MacShop/M.1446798455.A.28D.html
565,標題[賣/台北] ipad mini 2 retina LTE 32GB,時間Fri Nov  6 16:34:53 2015,[交易價格]：$10000,https://www.ptt.cc/bbs/MacShop/M.1446798895.A.FA3.html
566,標題[賣/台北] IPhone 6 64G 太空灰(整新),時間Fri Nov  6 17:04:24 2015,[交易價格]： 17500,https://www.ptt.cc/bbs/MacShop/M.1446800670.A.93B.html
567,"標題[賣/全國] MacBook Pro 13"" 2011末",時間Fri Nov  6 17:05:15 2015,"[交易價格]：20,000",https://www.ptt.cc/bbs/MacShop/M.1446800719.A.788.html
568,"標題[賣/全省] 全新Macbook 12"" 2015 256G !37500!",時間Fri Nov  6 17:08:12 2015,[交易價格]：請確實列出價錢，否則文章會被刪除,https://www.ptt.cc/bbs/MacShop/M.1446800895.A.836.html
569,標題[賣/台北] iPhone 6s 64G 玫瑰金 TSMC 已售出,時間Fri Nov  6 17:16:56 2015,[交易價格]：28000元 已售出 TSMC!!!,https://www.ptt.cc/bbs/MacShop/M.1446801419.A.497.html
570,標題[賣/台北] Apple Watch Sport 38mm 白色,時間Fri Nov  6 17:22:36 2015,[交易價格]：8500 一口價 先到先得,https://www.ptt.cc/bbs/MacShop/M.1446801760.A.9D2.html
571,標題[賣/台北] iPhone 6s Plus 16(金）,時間Fri Nov  6 17:24:51 2015,[交易價格]：23500,https://www.ptt.cc/bbs/MacShop/M.1446801893.A.1AE.html
572,標題[賣/桃園] ipad mini 3 銀色16G wifi板,時間Fri Nov  6 17:39:17 2015,[交易價格]：9500,https://www.ptt.cc/bbs/MacShop/M.1446802760.A.A73.html
573,標題[賣/台北] 全新Earpods lightning線 原廠豆腐頭,時間Fri Nov  6 17:39:35 2015,[交易價格]：1250(含運),https://www.ptt.cc/bbs/MacShop/M.1446802778.A.790.html
574,標題[賣/台北] iPhone6s 64G 玫瑰金 TSMC台積電,時間Fri Nov  6 17:56:08 2015,[交易價格]：29000元,https://www.ptt.cc/bbs/MacShop/M.1446803771.A.E65.html
575,標題[賣/台南] iPad mini 32G 銀,時間Fri Nov  6 18:22:53 2015,[交易價格]：4000 售出,https://www.ptt.cc/bbs/MacShop/M.1446805376.A.9B2.html
576,標題[賣/台北] Iphone6S plus 64 玫瑰金,時間Fri Nov  6 18:23:33 2015,[交易價格]：31500 今天交易-300,https://www.ptt.cc/bbs/MacShop/M.1446805416.A.4DF.html
577,標題[賣/台北] Apple Earpods原廠耳機 370純超取免運,時間Fri Nov  6 18:33:26 2015,[交易價格]：370元 / 郵局掛號.7-11店到店 都免運費,https://www.ptt.cc/bbs/MacShop/M.1446806009.A.6C3.html
578,標題[賣/台北] Apple Lightning原廠傳輸線300免運送,時間Fri Nov  6 18:34:42 2015,"[交易價格]：300元郵局掛號免運費 再加送""i線套""2入(傳輸線保護套)",https://www.ptt.cc/bbs/MacShop/M.1446806085.A.D66.html
579,標題[賣/全國] 全新 2015 macbook air pro 128g/256g,時間Fri Nov  6 18:40:41 2015,[交易價格]：,https://www.ptt.cc/bbs/MacShop/M.1446806444.A.F3E.html
580,標題[賣/台北] iPad mini 2 16g wifi全新未拆,時間Fri Nov  6 18:42:43 2015,[交易價格]：7800,https://www.ptt.cc/bbs/MacShop/M.1446806566.A.41A.html
581,標題[賣/台北] iPhone6 灰 16G,時間Fri Nov  6 18:53:27 2015,[交易價格]：13500元/黑貓宅急便13650,https://www.ptt.cc/bbs/MacShop/M.1446807210.A.3CF.html
582,標題[賣/台北] 未拆封Iphone 6S+ 128G 金,時間Fri Nov  6 18:57:52 2015,[交易價格]：33250,https://www.ptt.cc/bbs/MacShop/M.1446807474.A.304.html
583,標題[賣/台北] iphone5黑色整新機 64g功能正常,時間Fri Nov  6 19:14:53 2015,[交易價格]：6000,https://www.ptt.cc/bbs/MacShop/M.1446808495.A.F00.html
584,標題[賣/中壢] iphone6 16G 太空灰,時間Fri Nov  6 19:15:53 2015,"[交易價格]：13,500",https://www.ptt.cc/bbs/MacShop/M.1446808557.A.B9E.html
585,標題[賣/新竹] iphone6s 64g 銀色 全新未拆,時間Fri Nov  6 19:23:50 2015,[交易價格]：28000,https://www.ptt.cc/bbs/MacShop/M.1446809032.A.4C4.html
586,標題[賣/台中] iphone 6+ plus 太空灰 保固中,時間Fri Nov  6 19:31:23 2015,[交易價格]：18500,https://www.ptt.cc/bbs/MacShop/M.1446809485.A.69B.html
587,標題[賣/台北] iPhone 5 16GB 黑(已售出),時間Fri Nov  6 19:54:44 2015,[交易價格]：5000,https://www.ptt.cc/bbs/MacShop/M.1446810886.A.0F8.html
588,標題[買/台北]  iphone 6 16g/64g 銀或灰,時間Fri Nov  6 20:26:23 2015,[交易價格]：16g 13000,https://www.ptt.cc/bbs/MacShop/M.1446812785.A.915.html
589,標題[賣/新竹] iPhone5s 16g 銀 二手,時間Fri Nov  6 20:48:15 2015,[交易價格]：7000,https://www.ptt.cc/bbs/MacShop/M.1446814098.A.CE6.html
590,標題[賣/全省] iPhone 5s 32g 銀色,時間Fri Nov  6 20:52:18 2015,[交易價格]：9000,https://www.ptt.cc/bbs/MacShop/M.1446814340.A.F82.html
591,標題[賣/台北] iPhone5S 16G 金 附全新配件,時間Fri Nov  6 20:56:57 2015,[交易價格]：8100元,https://www.ptt.cc/bbs/MacShop/M.1446814622.A.D84.html
592,標題[賣/台中] iphone 6s 16G 銀色,時間Fri Nov  6 21:05:08 2015,[交易價格]：23000元,https://www.ptt.cc/bbs/MacShop/M.1446815110.A.1ED.html
593,[交易價格]：,https://www.ptt.cc/bbs/MacShop/M.1446815335.A.72C.html,[交易價格]：,https://www.ptt.cc/bbs/MacShop/M.1446815335.A.72C.html
594,標題[賣/台北] iPhone6 64G 銀色 未使用整新機,時間Fri Nov  6 21:19:59 2015,[交易價格]：18000,https://www.ptt.cc/bbs/MacShop/M.1446816003.A.31F.html
595,標題[賣/台北 ] iPhone５　白色 １６Ｇ(整新機),時間Fri Nov  6 21:24:24 2015,[交易價格]：5000 已售出,https://www.ptt.cc/bbs/MacShop/M.1446816267.A.06A.html
596,標題[賣/全省] 全新apple watch 38mm,時間Fri Nov  6 21:26:22 2015,[交易價格]：9000 含運,https://www.ptt.cc/bbs/MacShop/M.1446816387.A.710.html
597,標題[賣/台北] iPhone 6s plus 64G 玫瑰金 已售出,時間Fri Nov  6 21:32:37 2015,[交易價格]：31500元 已售出,https://www.ptt.cc/bbs/MacShop/M.1446816760.A.A3B.html
598,標題[賣/高雄 ] iphone 6 plus 64 太空灰,時間Fri Nov  6 21:44:37 2015,[交易價格]：19000,https://www.ptt.cc/bbs/MacShop/M.1446817481.A.293.html
599,標題[賣/全國] iPad mini4 64g 便宜賣（屏東高雄面,時間Fri Nov  6 21:47:22 2015,[交易價格]：14700元,[交易價格]：請確實列出價錢，否則文章會被刪除
600,標題[賣/台南] iPad 4 32G 白wifi+3G,時間Fri Nov  6 21:47:53 2015,[交易價格]：7000 售出,https://www.ptt.cc/bbs/MacShop/M.1446817676.A.DCC.html
601,標題[賣/新店 ]  iPhone 5s 16GB 銀,時間Fri Nov  6 21:53:32 2015,[交易價格]：7000 已售出,https://www.ptt.cc/bbs/MacShop/M.1446818015.A.B63.html
602,標題[賣/台中] iPhone 5 16g 白 受潮零件機,時間Fri Nov  6 21:56:52 2015,[交易價格]：1500,https://www.ptt.cc/bbs/MacShop/M.1446818215.A.D72.html
603,標題[賣/桃園] iphone 5s 16G $7000!!,時間Fri Nov  6 22:11:15 2015,[交易價格]：7500,https://www.ptt.cc/bbs/MacShop/M.1446819078.A.EF9.html
604,標題[賣/全省] iphone6S and Plus 64G 銀,時間Fri Nov  6 22:18:21 2015,[交易價格]： Iphone6S      64G  27000,https://www.ptt.cc/bbs/MacShop/M.1446819504.A.7CC.html
605,標題[賣/新竹] 2011 mac mini i7 256ssd 4G DDR3,時間Fri Nov  6 22:24:55 2015,[交易價格]：14000(含運),https://www.ptt.cc/bbs/MacShop/M.1446819898.A.D6E.html
606,標題[賣/板橋] iphone6s 白豆腐/lighting線/earpod,時間Fri Nov  6 22:31:36 2015,[交易價格]：1250含運,https://www.ptt.cc/bbs/MacShop/M.1446820298.A.069.html
607,標題[賣/全省］iPhone 5 16G 白 女用機,時間Fri Nov  6 22:37:01 2015,[交易價格]：5000,https://www.ptt.cc/bbs/MacShop/M.1446820623.A.9CE.html
608,標題[賣/台北] iPhone 5 16g 黑,時間Fri Nov  6 22:40:07 2015,[交易價格]：4800,https://www.ptt.cc/bbs/MacShop/M.1446820809.A.781.html
609,標題[賣/台北] Iphone 6S+ 128G 銀色 未拆封,時間Fri Nov  6 22:48:12 2015,[交易價格]：34000,https://www.ptt.cc/bbs/MacShop/M.1446821294.A.FD5.html
610,標題[賣/雙北] 9.9成新iPhone 6 plus 64G金只用1個月,時間Fri Nov  6 22:51:54 2015,[交易價格]：$23000,https://www.ptt.cc/bbs/MacShop/M.1446821516.A.112.html
611,標題[賣/雙北] iPod touch 5 32G 黃 3k！,時間Fri Nov  6 22:53:37 2015,[交易價格]：3000 不議價,https://www.ptt.cc/bbs/MacShop/M.1446821620.A.84F.html
612,標題[賣/板橋] iPhone5 16G 白 未使用整新機,時間Fri Nov  6 23:00:53 2015,[交易價格]： 5800,https://www.ptt.cc/bbs/MacShop/M.1446822055.A.4D4.html
613,標題[賣/台北] iPhone 6 plus 16G 銀白,時間Fri Nov  6 23:10:15 2015,[交易價格]：16000,https://www.ptt.cc/bbs/MacShop/M.1446822617.A.21F.html
614,標題[賣/台北] iphone 6 金 配件全新,時間Fri Nov  6 23:17:02 2015,[交易價格]：16000,https://www.ptt.cc/bbs/MacShop/M.1446823024.A.036.html
615,標題[賣/新竹] Iphone 5S 32G 金,時間Fri Nov  6 23:22:36 2015,[交易價格]：10000,https://www.ptt.cc/bbs/MacShop/M.1446823358.A.685.html
616,標題[賣/台北] iPhone 6 Plus 64G 金色,時間Fri Nov  6 23:23:17 2015,[交易價格]： $19000,https://www.ptt.cc/bbs/MacShop/M.1446823401.A.66A.html
617,標題[賣/高雄] iphone 5 16g / 5s 32g,時間Fri Nov  6 23:23:21 2015,[交易價格]：iPhone 5 : 欲售 5200,https://www.ptt.cc/bbs/MacShop/M.1446823404.A.B54.html
618,標題[賣/台北] macbook pro 13 2011 late,時間Fri Nov  6 23:33:06 2015,[交易價格]：15000,https://www.ptt.cc/bbs/MacShop/M.1446823989.A.346.html
619,標題[賣/台南] iPhone 6s Plus 64g 玫瑰金,時間Fri Nov  6 23:39:50 2015,[交易價格]：31500,https://www.ptt.cc/bbs/MacShop/M.1446824392.A.CF2.html
620,標題[賣/新竹] iPhone6 128g 17000元,時間Fri Nov  6 23:41:36 2015,[交易價格]：17000元 議價信不回,https://www.ptt.cc/bbs/MacShop/M.1446824499.A.5CA.html
621,標題[賣/台北] iphone 6 64g 太空灰,時間Fri Nov  6 23:49:08 2015,[交易價格]：$17000,https://www.ptt.cc/bbs/MacShop/M.1446824951.A.455.html
622,標題[賣/全國] iphone 6s 128g 玫瑰金 全新未拆,時間Sat Nov  7 00:04:31 2015,[交易價格]：32000,https://www.ptt.cc/bbs/MacShop/M.1446825890.A.AA6.html
623,"標題[賣/桃園] Macbook Pro (Retina ,13Early 2015)",時間Sat Nov  7 00:12:10 2015,[交易價格]：35000,https://www.ptt.cc/bbs/MacShop/M.1446826333.A.B45.html
624,標題[賣/高雄] ipad4 32g retina白 wifi,時間Sat Nov  7 00:13:52 2015,[交易價格]：降價7000,https://www.ptt.cc/bbs/MacShop/M.1446826435.A.FDF.html
625,標題[賣/ ] IPHONE6 64G 金色,時間Sat Nov  7 00:15:48 2015,[交易價格]：18000,https://www.ptt.cc/bbs/MacShop/M.1446826553.A.20D.html
626,標題[賣/臺北] 二手 iphone 5 64G 白色,時間Sat Nov  7 00:18:03 2015,[交易價格]： 5500 （不含郵）,https://www.ptt.cc/bbs/MacShop/M.1446826687.A.405.html
627,標題[賣/台南] iphone5 太空,時間Sat Nov  7 00:18:22 2015,[交易價格]：4300,https://www.ptt.cc/bbs/MacShop/M.1446826708.A.A6D.html
628,標題[賣/北部] iPhone 6s Plus 128g 玫瑰金,時間Sat Nov  7 00:22:40 2015,[交易價格]：36500,https://www.ptt.cc/bbs/MacShop/M.1446826963.A.AD6.html
629,標題[賣/全國] iPhone6s plus 64g 玫瑰金 全新未拆,時間Sat Nov  7 00:38:00 2015,[交易價格]：31500,https://www.ptt.cc/bbs/MacShop/M.1446827888.A.1F4.html
630,標題[賣/台北] iphone 6 64G 銀色,時間Sat Nov  7 00:42:07 2015,[交易價格]：19000,https://www.ptt.cc/bbs/MacShop/M.1446828130.A.CF0.html
631,標題[賣/ ] [臺北] 重po MacBook Pro 13 2011 early,時間Sat Nov  7 01:10:01 2015,[交易價格]：23000,https://www.ptt.cc/bbs/MacShop/M.1446829804.A.554.html
632,標題[賣/台北] iPhone 6s Plus 64G 金 全新未拆,時間Sat Nov  7 01:59:36 2015,[交易價格]：31000 可議,https://www.ptt.cc/bbs/MacShop/M.1446832779.A.799.html
633,標題[賣/高雄] iphone 5 16G白 螢幕全新,時間Sat Nov  7 02:22:50 2015,[交易價格]：4000,https://www.ptt.cc/bbs/MacShop/M.1446834172.A.650.html
634,標題[賣/新竹] iPhone 6s 64g 銀色 全新未拆,時間Sat Nov  7 03:46:51 2015,[交易價格]：27000,https://www.ptt.cc/bbs/MacShop/M.1446839214.A.27C.html
635,標題[賣/新竹] iPhone 6s 64G Plus 銀色 全新未拆,時間Sat Nov  7 03:50:15 2015,[交易價格]：31000,https://www.ptt.cc/bbs/MacShop/M.1446839418.A.ACB.html
636,標題[賣/新竹] iPhone 6S 64G 玫瑰金,時間Sat Nov  7 04:24:01 2015,[交易價格]：$28000,https://www.ptt.cc/bbs/MacShop/M.1446841444.A.7DE.html
637,標題[賣/新竹] 二手iPhone 6 128G 金色,時間Sat Nov  7 04:28:34 2015,[交易價格]：$19000,https://www.ptt.cc/bbs/MacShop/M.1446841720.A.DF9.html
638,標題[賣/雙北] macbook air 13 4/128 2014 保內,時間Sat Nov  7 06:11:53 2015,[交易價格]：26000,https://www.ptt.cc/bbs/MacShop/M.1446847915.A.D1C.html
639,標題[賣/全省] iphone 6S plus 64GB 玫瑰金,時間Sat Nov  7 06:56:21 2015,[交易價格]：31500 NTD (比官網訂便宜1000元 又不需漫長等待),https://www.ptt.cc/bbs/MacShop/M.1446850588.A.048.html
640,標題[賣/中壢] 保內 Macbook Air 2014 8G/128G 售出,時間Sat Nov  7 07:22:11 2015,[交易價格]：27000,https://www.ptt.cc/bbs/MacShop/M.1446852134.A.912.html
641,標題[賣/雙北] Apple原廠iPhone 5s真皮保護殼,時間Sat Nov  7 07:51:19 2015,[交易價格]：500,https://www.ptt.cc/bbs/MacShop/M.1446853884.A.D4A.html
642,標題[賣/台北] iphone6 plus 16g 金,時間Sat Nov  7 07:52:53 2015,[交易價格]：16500(如不需要耳機-500),https://www.ptt.cc/bbs/MacShop/M.1446853976.A.AA5.html
643,標題[賣/台中] IPhone 5 32g 銀,時間Sat Nov  7 07:55:45 2015,[交易價格]：5500   保護的很好不議價,https://www.ptt.cc/bbs/MacShop/M.1446854148.A.9F0.html
644,標題[賣/台南] iPhone 6S 64g 金色（降價重PO）,時間Sat Nov  7 08:13:31 2015,[交易價格]：26000,https://www.ptt.cc/bbs/MacShop/M.1446855214.A.B69.html
645,標題[賣/新竹] IPhone 5 16g 銀,時間Sat Nov  7 08:36:26 2015,[交易價格]：4000,https://www.ptt.cc/bbs/MacShop/M.1446856589.A.0FD.html
646,標題[賣/台北] 全新 iphone 6S 玫瑰金 128GB $31500,時間Sat Nov  7 08:54:54 2015,[交易價格]：31500,https://www.ptt.cc/bbs/MacShop/M.1446857697.A.B09.html
647,標題[賣/台北] iphone 6s plus 64g 金色(降價重po),時間Sat Nov  7 09:03:31 2015,[交易價格]：29500,https://www.ptt.cc/bbs/MacShop/M.1446858213.A.ECD.html
648,標題[賣/台南] 二手iPhone 6 16G 金($13000),時間Sat Nov  7 09:06:06 2015,[交易價格]： 13000元(郵寄多100),https://www.ptt.cc/bbs/MacShop/M.1446858368.A.488.html
649,標題[賣/新竹] iPhone 6s 64G 玫瑰金,時間Sat Nov  7 09:09:28 2015,[交易價格]：27500,https://www.ptt.cc/bbs/MacShop/M.1446858570.A.6C7.html
650,標題[賣/台南] iPhone 6S 64g 玫瑰金 台積電版,時間Sat Nov  7 09:11:37 2015,[交易價格]：29000,https://www.ptt.cc/bbs/MacShop/M.1446858700.A.309.html
651,標題[賣/新竹] iPhone 5s 16g 金,時間Sat Nov  7 09:28:40 2015,[交易價格]：7500,https://www.ptt.cc/bbs/MacShop/M.1446859723.A.6DC.html
652,標題[賣/台北] 二手 iPhone 6s plus 16G 玫瑰金,時間Sat Nov  7 10:21:24 2015,[交易價格]：25500,https://www.ptt.cc/bbs/MacShop/M.1446862889.A.FB1.html
653,標題[賣/全省] iphone 5S 16G 金色 (降價),時間Sat Nov  7 10:31:22 2015,[交易價格]：6900 不議價,https://www.ptt.cc/bbs/MacShop/M.1446863490.A.B25.html
654,"標題[賣/基隆] Macbook air11"" 全新/1.6Ghz/4G/256G",時間Sat Nov  7 10:39:54 2015,[交易價格]：$30000元,https://www.ptt.cc/bbs/MacShop/M.1446863997.A.F52.html
655,"標題[賣/基隆] MacPro15""全新 2.7/16G/512G Retina",時間Sat Nov  7 10:41:34 2015,[交易價格]：65000元 (已降五千),https://www.ptt.cc/bbs/MacShop/M.1446864098.A.739.html
656,標題[賣/全省] iPad mini 2 16GB wifi版 銀白色,時間Sat Nov  7 10:42:31 2015,[交易價格]：6000,https://www.ptt.cc/bbs/MacShop/M.1446864154.A.B76.html
657,標題[賣/基隆] Ipad Air128G-WIFI 太空灰 全新含保固,時間Sat Nov  7 10:42:58 2015,[交易價格]：16000元,https://www.ptt.cc/bbs/MacShop/M.1446864182.A.D34.html
658,標題[賣/台北] iPhone 6 Plus 16g,時間Sat Nov  7 10:43:42 2015,[交易價格]：13000,https://www.ptt.cc/bbs/MacShop/M.1446864224.A.9F0.html
659,標題[賣/台北] iphone 5S 32G 銀色,時間Sat Nov  7 10:47:49 2015,[交易價格]：8800,https://www.ptt.cc/bbs/MacShop/M.1446864471.A.BEF.html
660,標題[賣/台南] iphone6s 64 玫瑰金,時間Sat Nov  7 10:51:37 2015,[交易價格]：28000元,https://www.ptt.cc/bbs/MacShop/M.1446864700.A.C00.html
661,標題[賣/桃園] iphone6s 64Gplus 玫瑰金,時間Sat Nov  7 10:52:59 2015,[交易價格]：32500,https://www.ptt.cc/bbs/MacShop/M.1446864782.A.F63.html
662,標題[賣/台北] ipod touch5 32G 紅 送原廠白豆腐,時間Sat Nov  7 11:02:06 2015,[交易價格]：4200,https://www.ptt.cc/bbs/MacShop/M.1446865329.A.FBB.html
663,標題[賣/台北] iphone 6 plus 16G 太空灰,時間Sat Nov  7 11:12:16 2015,[交易價格]：15000 誠可議,https://www.ptt.cc/bbs/MacShop/M.1446865939.A.ECE.html
664,標題[賣/台北] iPhone 5s 32G 銀,時間Sat Nov  7 11:42:03 2015,[交易價格]：8500,https://www.ptt.cc/bbs/MacShop/M.1446867727.A.9A5.html
665,"標題[賣/全省] 全新2015 15"" Macbook Pro 2.2GHz 16",時間Sat Nov  7 11:46:04 2015,[交易價格]：$57500,https://www.ptt.cc/bbs/MacShop/M.1446867967.A.CF3.html
666,標題[賣/高雄] Iphone 6s 64G 玫瑰金 僅拆封測試,時間Sat Nov  7 11:47:11 2015,[交易價格]：27400,https://www.ptt.cc/bbs/MacShop/M.1446868034.A.26B.html
667,標題[賣/高雄] iPhone6s plus 64G 玫瑰金,時間Sat Nov  7 11:49:07 2015,[交易價格]：32500元,https://www.ptt.cc/bbs/MacShop/M.1446868151.A.481.html
668,標題[賣/雙北］iPhone 5C 粉紅 超新完美無任何傷痕,時間Sat Nov  7 11:53:28 2015,[交易價格]：6500,https://www.ptt.cc/bbs/MacShop/M.1446868411.A.002.html
669,標題[賣/台北] 太空灰 iphone 6 64g,時間Sat Nov  7 11:57:12 2015,[交易價格]：$16500,https://www.ptt.cc/bbs/MacShop/M.1446868635.A.31B.html
670,標題[賣/台中] IPHONE6 16G 黑灰 近全新,時間Sat Nov  7 12:05:49 2015,[交易價格]：15500,https://www.ptt.cc/bbs/MacShop/M.1446869152.A.AE5.html
671,標題[賣/高雄] iPhone 6s Plus 64G 玫瑰金,時間Sat Nov  7 12:33:41 2015,[交易價格]：32500,https://www.ptt.cc/bbs/MacShop/M.1446870824.A.55C.html
672,標題[賣/台北] 全新未拆封 iPhone 6S EarPods耳機,時間Sat Nov  7 12:33:55 2015,[交易價格]：400（若要寄送，運費另計）,https://www.ptt.cc/bbs/MacShop/M.1446870839.A.D33.html
673,標題[賣/板橋] iPhone 6S Plus 64G 玫瑰金 全新未拆,時間Sat Nov  7 12:45:41 2015,[交易價格]：32500,https://www.ptt.cc/bbs/MacShop/M.1446871546.A.29F.html
674,標題[賣/台北] iPhone 5 16GB 銀色 全新整新機,時間Sat Nov  7 12:47:56 2015,[交易價格]：5500,https://www.ptt.cc/bbs/MacShop/M.1446871678.A.3FD.html
675,標題[賣/全國] 全新未拆 AppleCare for iMac,時間Sat Nov  7 12:50:52 2015,[交易價格]：3600,https://www.ptt.cc/bbs/MacShop/M.1446871854.A.135.html
676,標題[賣/全省] ADAM iklips Lightning 32G隨身碟,時間Sat Nov  7 13:02:23 2015,[交易價格]：網路原價2690元，現在只賣2000元。,https://www.ptt.cc/bbs/MacShop/M.1446872549.A.1EB.html
677,標題[賣/台中] 全新Apple Earpods耳機,時間Sat Nov  7 13:03:38 2015,[交易價格]：450,https://www.ptt.cc/bbs/MacShop/M.1446872620.A.4E4.html
678,標題[賣/台北] macbook pro 15'' retina 2013,時間Sat Nov  7 13:03:42 2015,[交易價格]：45000,https://www.ptt.cc/bbs/MacShop/M.1446872625.A.FD4.html
679,標題[賣/ ] ipad air 16g cell 可插sim卡 九成新,時間Sat Nov  7 13:07:57 2015,[交易價格]：12000,https://www.ptt.cc/bbs/MacShop/M.1446872879.A.E64.html
680,標題[賣/台北] Iphone 6s plus+ 64G 銀,時間Sat Nov  7 13:13:32 2015,[交易價格]：30000,https://www.ptt.cc/bbs/MacShop/M.1446873215.A.37D.html
681,標題[賣/台北] iPhone5 16G 白 未使用整新機,時間Sat Nov  7 13:34:24 2015,"[交易價格]： 5,500",https://www.ptt.cc/bbs/MacShop/M.1446874467.A.A14.html
682,標題[賣/全國] iPad Air2 Wi-Fi 64GB(金),時間Sat Nov  7 13:35:12 2015,"[交易價格]：不下標只要16700元,議價不回",https://www.ptt.cc/bbs/MacShop/M.1446874514.A.A72.html
683,標題[賣/全國] ipad air2 64G wifi 灰,時間Sat Nov  7 13:37:30 2015,[交易價格]：17000,https://www.ptt.cc/bbs/MacShop/M.1446874652.A.5F1.html
684,標題[賣/新竹] iPhone6 128g 16500元,時間Sat Nov  7 13:39:11 2015,[交易價格]：16500元 議價信不回,https://www.ptt.cc/bbs/MacShop/M.1446874754.A.7CE.html
685,標題[賣/新北] iPad Air2 Wifi Cellular lte 64G 金,時間Sat Nov  7 13:58:35 2015,[交易價格]：18500,https://www.ptt.cc/bbs/MacShop/M.1446875919.A.1D1.html
686,標題[賣/桃園] 二手IPHONE 5 64G 過保便宜賣,時間Sat Nov  7 14:17:56 2015,[交易價格]：5500,https://www.ptt.cc/bbs/MacShop/M.1446877079.A.544.html
687,標題[賣/全台] 第一專賣-美國iTunes Store Gift Card,時間Sat Nov  7 14:24:04 2015, [交易價格],https://www.ptt.cc/bbs/MacShop/M.1446877449.A.827.html
688,標題[賣/台北] ipad2 16G 黑色,時間Sat Nov  7 14:30:52 2015,[交易價格]：$4000,https://www.ptt.cc/bbs/MacShop/M.1446877855.A.5FD.html
689,標題[賣/新竹] iphone 4 16G,時間Sat Nov  7 14:31:43 2015,[交易價格]：$1500,https://www.ptt.cc/bbs/MacShop/M.1446877906.A.7D1.html
690,標題[賣/台北] IPHONE 6 16G 金,時間Sat Nov  7 14:36:17 2015,[交易價格]：線因為用滿久的有點爛爛的，不要的話12700，要的話13000,https://www.ptt.cc/bbs/MacShop/M.1446878179.A.576.html
691,標題[賣/新竹] ipad 3 16G 白,時間Sat Nov  7 14:36:20 2015,[交易價格]：＄4700,https://www.ptt.cc/bbs/MacShop/M.1446878183.A.0AA.html
692,標題[賣/台北] iPhone 6s plus 64GB 玫瑰金 $31500,時間Sat Nov  7 15:07:52 2015,[交易價格]：    $31500,https://www.ptt.cc/bbs/MacShop/M.1446880075.A.D1D.html
693,標題[賣/台北] iPhone 6s 64g玫瑰金 26600,時間Sat Nov  7 15:31:56 2015,[交易價格]：26600,https://www.ptt.cc/bbs/MacShop/M.1446881519.A.943.html
694,標題[賣/全省] iphone5 64G白 & iphone6 16G銀,時間Sat Nov  7 15:40:23 2015,[交易價格]：13500,[交易價格]：7500
695,標題[賣/全省] 全新 iphone6s plus 64G 玫瑰金,時間Sat Nov  7 15:42:06 2015,[交易價格]： 31500,https://www.ptt.cc/bbs/MacShop/M.1446882128.A.107.html
696,標題[賣/台北] 全新moshi lightning傳輸線(黑),時間Sat Nov  7 15:44:08 2015,[交易價格]：500/560,https://www.ptt.cc/bbs/MacShop/M.1446882251.A.567.html
697,標題[賣/全省] 全新apple watch 38mm 8500元,時間Sat Nov  7 15:53:14 2015,[交易價格]：8500元,https://www.ptt.cc/bbs/MacShop/M.1446882799.A.24B.html
698,標題[賣/台北] iPhone 6s 64g 灰/玫瑰金,時間Sat Nov  7 16:03:24 2015,[交易價格]：28000,https://www.ptt.cc/bbs/MacShop/M.1446883407.A.687.html
699,標題[賣/新北] iPhone 6 64G 太空灰(整新),時間Sat Nov  7 16:07:24 2015,[交易價格]： 18500,https://www.ptt.cc/bbs/MacShop/M.1446883648.A.C66.html
700,標題[賣/台南] iPhone 4s 16g 黑 wifi有問題 1500元,時間Sat Nov  7 16:07:50 2015,[交易價格]： 1500元,https://www.ptt.cc/bbs/MacShop/M.1446883674.A.08A.html
701,標題[賣/台北] 9.5成新13.3MacBook pro 128/8g 3萬,時間Sat Nov  7 16:10:25 2015,[交易價格]：30000,https://www.ptt.cc/bbs/MacShop/M.1446883828.A.EC8.html
702,標題[賣/全省] apple watch 42mm 不鏽鋼全新,時間Sat Nov  7 16:26:17 2015,[交易價格]：16500,https://www.ptt.cc/bbs/MacShop/M.1446884779.A.A2A.html
703,標題[賣/高雄] 全新未拆 iphone 6S 64G 玫瑰金-神腦,時間Sat Nov  7 16:27:54 2015,[交易價格]：31500,https://www.ptt.cc/bbs/MacShop/M.1446884877.A.BD8.html
704,標題[賣/台南]iphone 6s+ 64GB 玫瑰金,時間Sat Nov  7 16:31:08 2015,[交易價格]：32500,https://www.ptt.cc/bbs/MacShop/M.1446885070.A.046.html
705,標題[賣/板橋] iPhone 5s 64g 銀白,時間Sat Nov  7 16:34:12 2015,[交易價格]：10000不議價,https://www.ptt.cc/bbs/MacShop/M.1446885254.A.125.html
